Date,SP500,DAX,NASDAQ100,EUROSTOXX50,MSCIWORLD,GOLD,SILVER,BITCOIN
2016-07-25,2168.48,11187.9242,4665.9302,3261.7549,60.3105,1319.3,19.615,654.097
2016-07-26,2169.1799,11263.502,4672.1099,3274.1639,60.4201,1320.7,19.655,651.784
2016-07-27,2166.5801,11338.919,4702.8799,3295.7698,60.2346,1326.6,19.965,654.352
2016-07-28,2170.0601,11377.9029,4721.4102,3284.4993,60.5128,1332.3,20.16,655.035
2016-07-29,2173.6001,11458.4829,4730.23,3315.0735,60.8583,1349.0,20.312,656.992
2016-08-01,2170.8401,11537.1951,4756.04,3315.0735,60.5886,1351.4,20.465,606.272
2016-08-02,2157.03,11329.2684,4719.21,3246.5352,60.3274,1364.4,20.666,547.465
2016-08-03,2163.79,11410.0224,4734.3301,3265.9366,60.1756,1356.1,20.436,566.355
2016-08-04,2164.25,11405.6031,4743.8101,3270.0004,60.3274,1358.8,20.406,578.289
2016-08-05,2182.8701,11543.6201,4791.21,3311.1491,60.7572,1336.4,19.78,575.043
2016-08-08,2180.8899,11569.016,4784.7402,3307.9233,60.892,1333.4,19.768,591.054
2016-08-09,2181.74,11851.6346,4795.75,3357.4365,61.1617,1339.0,19.814,587.801
2016-08-10,2175.49,11839.3211,4783.3901,3355.2612,61.01,1344.3,20.134,592.103
2016-08-11,2185.79,12017.4069,4803.3101,3410.7773,61.4988,1342.5,19.984,589.12
2016-08-12,2184.05,11933.7782,4807.0801,3391.7838,61.4651,1335.8,19.672,587.559
2016-08-15,2190.1499,11992.4174,4827.1201,3402.1774,61.6337,1340.3,19.821,567.24
2016-08-16,2178.1499,11940.8254,4797.1899,3373.3237,61.4567,1350.5,19.848,577.439
2016-08-17,2182.22,11882.2673,4805.4502,3360.8543,61.5157,1342.7,19.627,573.216
2016-08-18,2187.02,11980.284,4808.6802,3384.367,61.6843,1351.2,19.72,574.318
2016-08-19,2183.8701,11967.2682,4806.1401,3368.7434,61.4651,1340.4,19.301,575.63
2016-08-22,2182.6399,11856.6822,4808.5601,3344.673,61.3556,1337.7,18.843,586.753
2016-08-23,2186.8999,11990.3568,4818.48,3388.681,61.6674,1340.6,18.91,583.415
2016-08-24,2175.4399,12004.8473,4783.4902,3399.9593,61.3977,1324.4,18.545,580.182
2016-08-25,2172.47,11860.3178,4775.4302,3365.2737,61.1112,1320.1,18.478,577.761
2016-08-26,2169.04,11954.1264,4783.6899,3398.8486,60.9847,1321.5,18.645,579.651
2016-08-29,2180.3799,11809.2064,4791.0898,3358.1588,61.305,1322.9,18.762,574.107
2016-08-30,2176.1201,11928.903,4775.9902,3392.2636,61.1702,1311.7,18.577,577.503
2016-08-31,2170.95,11814.2871,4771.0498,3371.7708,61.0606,1306.9,18.622,575.472
2016-09-01,2170.8601,11757.041,4783.9399,3367.7341,61.2207,1312.2,18.857,572.303
2016-09-02,2179.98,11966.6455,4798.7402,3449.5298,61.5831,1322.1,19.276,575.537
2016-09-05,2179.98,11912.2894,4798.7402,3435.2718,61.5831,1322.1,19.276,606.59
2016-09-06,2186.48,11919.6287,4829.5098,3424.2246,62.013,1349.4,20.049,610.436
2016-09-07,2186.1599,12101.0358,4831.8599,3479.2481,61.9624,1344.3,19.759,614.544
2016-09-08,2181.3,12000.1021,4804.0,3466.2098,61.8444,1336.8,19.591,626.316
2016-09-09,2127.8101,11917.7645,4681.54,3441.3887,60.3442,1330.1,19.282,622.861
2016-09-12,2159.04,11726.4911,4764.6499,3386.8184,61.0606,1321.0,18.915,608.243
2016-09-13,2127.02,11678.2099,4722.8501,3344.7269,59.9228,1319.0,18.89,609.241
2016-09-14,2125.77,11643.2016,4746.0601,3326.2281,59.9059,1321.5,18.982,610.684
2016-09-15,2147.26,11732.3135,4819.8999,3344.6968,60.2768,1313.5,18.959,607.155
2016-09-16,2139.1599,11556.5163,4818.0498,3300.9638,60.0914,1305.8,18.781,606.973
2016-09-19,2139.1201,11575.6555,4796.0698,3312.1809,60.1756,1313.5,19.206,609.227
2016-09-20,2139.76,11621.0424,4805.2202,3314.9152,60.0071,1313.7,19.195,608.312
2016-09-21,2163.1201,11640.8533,4853.75,3326.3212,61.1027,1326.9,19.686,597.149
2016-09-22,2177.1799,11947.8168,4891.3599,3415.8159,61.482,1340.4,20.02,596.298
2016-09-23,2164.6899,11912.9755,4858.9102,3399.2602,61.0859,1337.2,19.733,602.842
2016-09-26,2146.1001,11681.739,4817.1699,3344.6625,60.5212,1339.7,19.516,608.043
2016-09-27,2159.9299,11656.5198,4866.71,3342.1533,60.8667,1325.9,19.087,606.166
2016-09-28,2171.3701,11711.3654,4875.27,3355.896,61.2629,1319.4,19.044,604.728
2016-09-29,2151.1299,11680.2007,4838.2998,3358.0435,60.7235,1321.7,19.115,605.693
2016-09-30,2168.27,11792.9089,4875.7002,3368.3833,61.2376,1313.3,19.139,609.735
2016-10-03,2161.2,11792.9089,4866.6299,3368.7225,60.951,1309.0,18.795,612.133
2016-10-04,2150.49,11904.9927,4859.4702,3396.1863,60.9005,1266.3,17.713,610.204
2016-10-05,2159.73,11867.4666,4877.75,3392.6906,61.1533,1265.2,17.634,612.511
2016-10-06,2160.77,11845.7743,4873.9199,3386.6623,60.8752,1249.8,17.288,613.021
2016-10-07,2153.74,11691.5866,4864.52,3343.9988,60.6729,1248.9,17.324,617.121
2016-10-10,2163.6599,11895.7339,4893.77,3399.1266,61.0353,1248.9,17.324,618.994
2016-10-11,2136.73,11783.8235,4821.9102,3365.2962,60.2178,1253.0,17.456,641.072
2016-10-12,2139.1799,11640.565,4819.6401,3327.467,60.1756,1251.1,17.455,636.192
2016-10-13,2132.55,11467.8512,4803.1001,3276.0789,60.0071,1255.0,17.41,636.786
2016-10-14,2132.98,11691.0274,4808.48,3342.7513,59.9481,1253.1,17.393,640.378
2016-10-17,2126.5,11520.1052,4796.1699,3299.9037,59.847,1254.4,17.426,639.193
2016-10-18,2139.6001,11711.3343,4839.7202,3356.455,60.3695,1260.8,17.591,637.96
2016-10-19,2144.29,11685.708,4836.6099,3354.4896,60.5212,1267.9,17.616,630.52
2016-10-20,2141.3401,11744.9266,4832.71,3376.6448,60.4959,1265.6,17.502,630.857
2016-10-21,2141.1599,11707.2516,4851.8599,3363.9929,60.3864,1265.9,17.448,632.828
2016-10-24,2151.3301,11710.9257,4909.9702,3366.917,60.5381,1262.0,17.562,653.761
2016-10-25,2143.1599,11699.0856,4891.4502,3357.7051,60.4875,1271.9,17.736,657.588
2016-10-26,2139.4299,11659.9672,4860.5898,3354.3604,60.2515,1264.8,17.585,678.304
2016-10-27,2133.04,11694.5071,4836.4502,3366.5459,60.1335,1267.9,17.604,688.313
2016-10-28,2126.4099,11659.2445,4805.5898,3356.4859,60.1167,1275.5,17.762,689.651
2016-10-31,2126.1499,11715.1561,4801.27,3356.0898,59.9397,1271.5,17.762,700.972
2016-11-01,2111.72,11550.7074,4766.9399,3317.4035,59.6868,1286.4,18.385,729.793
2016-11-02,2097.9399,11467.194,4726.9102,3295.1903,59.2654,1306.8,18.66,740.829
2016-11-03,2088.6599,11459.1948,4679.1001,3299.8448,58.9789,1302.1,18.383,688.7
2016-11-04,2085.1799,11390.1745,4660.46,3280.2599,58.785,1303.3,18.342,703.235
2016-11-07,2131.52,11608.515,4773.73,3340.675,60.0324,1278.3,18.124,703.131
2016-11-08,2139.5601,11585.2347,4804.9199,3341.545,60.1167,1273.4,18.33,709.848
2016-11-09,2163.26,11730.8824,4825.1802,3367.7387,60.4201,1272.6,18.357,723.273
2016-11-10,2167.48,11608.7363,4747.0298,3327.0613,60.4285,1265.5,18.716,715.534
2016-11-11,2164.45,11617.0644,4751.9502,3299.5971,60.2009,1265.5,18.716,716.411
2016-11-14,2164.2,11575.7642,4702.04,3290.5393,60.1251,1221.2,16.877,705.021
2016-11-15,2180.3899,11540.6787,4764.4702,3278.5636,60.3948,1224.0,17.029,711.619
2016-11-16,2176.9399,11439.4655,4792.27,3246.4707,60.1588,1223.4,16.914,744.198
2016-11-17,2187.1201,11440.621,4826.5898,3256.7345,60.5802,1216.5,16.761,740.977
2016-11-18,2181.8999,11329.0058,4808.04,3209.0403,60.2936,1208.5,16.613,751.585
2016-11-21,2198.1799,11309.4093,4859.0,3210.1715,60.7656,1209.6,16.512,739.248
2016-11-22,2202.9399,11398.3189,4873.8398,3238.8214,60.774,1211.0,16.623,751.347
2016-11-23,2204.72,11338.1967,4853.8599,3224.3086,60.7488,1189.1,16.383,744.594
2016-11-24,2204.72,11272.023,4853.8599,3206.3693,60.7488,1189.1,16.383,740.289
2016-11-25,2213.3501,11300.454,4870.02,3219.6662,60.951,1178.2,16.464,741.649
2016-11-28,2201.72,11230.6803,4857.02,3201.5283,60.8077,1190.6,16.578,735.813
2016-11-29,2204.6599,11280.3929,4873.21,3227.2117,61.0943,1187.9,16.661,735.604
2016-11-30,2198.8101,11330.3153,4810.8101,3249.5048,60.9426,1170.8,16.406,745.691
2016-12-01,2191.0801,11157.769,4734.1001,3210.4438,60.7488,1166.9,16.427,756.774
2016-12-02,2191.95,11210.5329,4739.3701,3215.0755,60.8499,1175.1,16.753,777.944
2016-12-05,2204.71,11306.6987,4778.1401,3230.4233,61.0774,1174.0,16.824,758.7
2016-12-06,2212.23,11591.3517,4788.6699,3335.5853,61.3893,1167.6,16.74,764.224
2016-12-07,2241.3501,11778.1843,4851.9399,3368.6106,62.2658,1175.0,17.203,768.132
2016-12-08,2246.1899,12031.2305,4859.1899,3428.5298,62.3922,1169.8,17.025,770.81
2016-12-09,2259.53,11899.7659,4895.8999,3396.2187,62.5355,1159.4,16.897,772.794
2016-12-12,2256.96,11802.7749,4874.2998,3374.2331,62.5018,1163.5,17.116,780.087
2016-12-13,2271.72,12008.7797,4935.8398,3444.4077,63.0327,1156.7,16.911,780.556
2016-12-14,2253.28,11952.4225,4921.2202,3413.8071,62.3922,1161.3,17.152,781.481
2016-12-15,2262.03,11950.794,4933.4102,3416.8226,62.5439,1127.8,15.897,778.088
2016-12-16,2258.0701,11881.652,4914.8599,3395.749,62.3079,1135.3,16.153,784.907
2016-12-19,2262.53,11940.874,4934.8501,3404.4454,62.4933,1140.5,16.026,792.714
2016-12-20,2270.76,11930.0099,4953.7998,3412.4971,62.7462,1131.5,16.054,800.876
2016-12-21,2265.1799,11916.4598,4948.9102,3398.4642,62.5998,1131.1,15.918,834.281
2016-12-22,2260.96,11947.1261,4934.3901,3409.6464,62.404,1128.8,15.815,864.54
2016-12-23,2263.79,11951.0366,4940.02,3417.2555,62.6423,1131.9,15.704,921.984
2016-12-27,2268.8799,11996.4869,4965.8101,3428.3489,62.5998,1137.3,15.929,933.198
2016-12-28,2249.9199,12005.5141,4926.29,3430.3052,62.2763,1139.4,15.988,975.921
2016-12-29,2249.26,11928.5491,4918.2798,3408.1897,62.4125,1156.4,16.163,973.497
2016-12-30,2238.8301,12141.5613,4863.6201,3479.8226,62.2082,1150.0,15.936,961.238
2017-01-02,2238.8301,12209.5391,4863.6201,3479.8226,62.2082,1150.0,15.936,1021.75
2017-01-03,2257.8301,12117.1526,4911.3301,3467.5216,62.787,1160.4,16.356,1043.84
2017-01-04,2270.75,12070.7615,4937.21,3456.8303,63.3233,1163.8,16.499,1154.73
2017-01-05,2269.0,12165.2213,4964.9502,3482.5894,63.5361,1179.7,16.584,1013.38
2017-01-06,2276.98,12301.8121,5007.0801,3522.4048,63.6638,1171.9,16.466,902.201
2017-01-09,2268.8999,12179.0305,5024.8999,3484.9603,63.3489,1183.5,16.63,902.828
2017-01-10,2268.8999,12265.117,5035.1699,3500.8204,63.4425,1184.2,16.803,907.679
2017-01-11,2275.3201,12289.527,5050.21,3490.677,63.485,1195.6,16.783,777.757
2017-01-12,2270.4399,12209.6648,5041.4302,3483.1495,63.6127,1198.9,16.78,804.834
2017-01-13,2274.6399,12346.5114,5059.5098,3529.3979,63.7915,1195.3,16.72,823.984
2017-01-16,2274.6399,12281.1397,5059.5098,3501.6529,63.7915,1195.3,16.72,831.534
2017-01-17,2267.8899,12235.8523,5044.6499,3483.1252,63.6127,1212.0,17.102,907.938
2017-01-18,2271.8899,12407.6224,5055.8501,3523.5223,63.451,1211.3,17.235,886.618
2017-01-19,2263.6899,12324.9233,5051.1699,3496.8916,63.3914,1200.9,16.967,899.073
2017-01-20,2271.3101,12397.4049,5063.2002,3517.114,63.5361,1204.3,16.997,895.026
2017-01-23,2265.2,12369.828,5065.7002,3506.6533,63.5532,1215.0,17.15,921.012
2017-01-24,2280.0701,12477.0693,5101.0601,3531.1848,63.9277,1210.3,17.149,892.687
2017-01-25,2298.3701,12666.3484,5151.4702,3568.5241,64.4129,1197.3,16.944,901.542
2017-01-26,2296.6799,12739.6393,5156.9199,3568.7263,64.3703,1189.5,16.814,917.586
2017-01-27,2294.6899,12621.1392,5168.0601,3528.935,64.3193,1188.1,17.1,919.75
2017-01-30,2280.8999,12515.9534,5129.3301,3495.6717,63.9022,1193.2,17.122,920.382
2017-01-31,2278.8701,12352.6868,5116.77,3459.6018,63.9362,1208.6,17.512,970.403
2017-02-01,2279.55,12596.6943,5152.6899,3520.8729,64.0469,1205.6,17.42,989.023
2017-02-02,2280.8501,12520.2697,5147.7002,3503.2895,64.0639,1216.7,17.402,1011.8
2017-02-03,2297.4199,12539.0005,5161.6001,3522.4275,64.3448,1218.5,17.453,1029.91
2017-02-06,2292.5601,12411.0027,5167.96,3491.8535,64.2001,1230.0,17.667,1038.15
2017-02-07,2293.0801,12407.8136,5185.8799,3476.1932,64.1746,1234.2,17.733,1061.35
2017-02-08,2294.6699,12326.0862,5196.5801,3457.5974,64.2852,1237.6,17.683,1063.0699
2017-02-09,2307.8701,12448.7952,5212.1602,3504.6832,64.5235,1235.1,17.72,994.383
2017-02-10,2316.1001,12435.3498,5226.6899,3486.2451,64.6853,1234.4,17.912,988.674
2017-02-13,2328.25,12503.9072,5256.8198,3510.0035,65.0003,1224.4,17.804,990.642
2017-02-14,2337.5801,12476.3493,5271.0698,3506.9261,65.2301,1223.9,17.872,1004.55
2017-02-15,2349.25,12475.992,5302.3901,3515.9256,65.3578,1231.7,17.947,1007.48
2017-02-16,2347.22,12471.3497,5300.6401,3512.1455,65.5195,1240.0,18.063,1027.4399
2017-02-17,2351.1599,12547.3793,5324.7202,3531.2432,65.4514,1237.6,18.019,1046.21
2017-02-20,2351.1599,12568.802,5324.7202,3519.9619,65.4514,1237.6,18.019,1079.98
2017-02-21,2365.3799,12696.7937,5350.73,3542.8301,65.7153,1237.5,17.99,1115.3
2017-02-22,2362.8201,12649.0013,5352.1299,3520.2829,65.7749,1232.0,17.942,1117.4399
2017-02-23,2363.8101,12609.8469,5332.3701,3518.6912,65.7153,1250.2,18.113,1166.72
2017-02-24,2367.3401,12493.9461,5343.3101,3497.2058,65.7153,1256.9,18.335,1173.6801
2017-02-27,2369.75,12476.1718,5347.5498,3492.2227,65.7579,1257.4,18.354,1179.97
2017-02-28,2363.6399,12525.8364,5330.3101,3513.5586,65.6131,1252.6,18.42,1179.97
2017-03-01,2395.96,12753.9922,5390.9902,3583.1525,66.3111,1248.9,18.443,1222.5
2017-03-02,2381.9199,12705.7859,5363.2598,3566.0806,65.8855,1231.9,17.705,1251.01
2017-03-03,2383.1201,12640.4202,5373.48,3576.8678,66.1069,1225.5,17.697,1274.99
2017-03-06,2375.3101,12700.3548,5360.3101,3597.6336,65.894,1224.5,17.725,1272.83
2017-03-07,2368.3899,12659.2325,5351.2798,3581.1902,65.6812,1215.1,17.492,1223.54
2017-03-08,2362.98,12649.6307,5359.8101,3582.8807,65.4769,1208.5,17.257,1150.0
2017-03-09,2364.8701,12634.1004,5363.98,3596.5512,65.5535,1202.4,16.993,1188.49
2017-03-10,2372.6001,12655.1641,5385.8999,3613.8768,65.9281,1200.7,16.883,1116.72
2017-03-13,2373.47,12817.3925,5394.5698,3651.1731,66.2005,1202.4,16.935,1231.92
2017-03-14,2365.45,12769.7914,5382.1699,3620.8834,65.6727,1201.9,16.888,1240.0
2017-03-15,2385.26,12745.407,5416.25,3618.1217,66.3963,1200.1,16.888,1249.61
2017-03-16,2381.3799,12974.8085,5412.0801,3693.7977,66.6516,1226.5,17.296,1187.8101
2017-03-17,2378.25,13032.2593,5408.7598,3715.5584,66.4984,1229.8,17.379,1100.23
2017-03-20,2373.47,12948.4128,5413.3101,3692.8796,66.4218,1233.6,17.403,1054.23
2017-03-21,2344.02,12844.5511,5332.5298,3682.616,65.7068,1246.1,17.55,1120.54
2017-03-22,2348.45,12871.2669,5367.5498,3698.6137,66.0728,1249.3,17.545,1049.14
2017-03-23,2345.96,12991.0124,5355.1401,3724.9589,65.877,1246.9,17.563,1038.59
2017-03-24,2343.98,13009.9646,5364.0,3714.1303,65.9707,1248.2,17.72,937.52
2017-03-27,2341.5901,13015.1576,5374.27,3729.131,65.9196,1255.4,18.08,1045.77
2017-03-28,2358.5701,13195.421,5407.21,3763.3944,66.4473,1255.3,18.225,1047.15
2017-03-29,2361.1299,13200.8532,5430.27,3759.4468,66.3878,1253.4,18.228,1039.97
2017-03-30,2368.0601,13187.4636,5439.7402,3746.051,66.5239,1245.0,18.185,1026.4301
2017-03-31,2362.72,13158.8533,5436.23,3741.4691,66.2856,1247.3,18.235,1071.79
2017-04-03,2358.8401,13076.9981,5432.2002,3705.2205,66.2601,1250.8,18.191,1143.8101
2017-04-04,2360.1599,13105.3566,5440.4102,3714.9595,66.1579,1255.0,18.302,1133.25
2017-04-05,2352.95,13048.7459,5418.52,3708.8329,66.0473,1245.4,18.166,1124.78
2017-04-06,2357.49,13053.3836,5420.8799,3724.2341,66.0813,1250.3,18.225,1182.6801
2017-04-07,2355.54,13013.1355,5418.3701,3721.1532,66.1069,1254.3,18.13,1176.9
2017-04-10,2357.1599,12910.6029,5421.6802,3683.0053,66.1239,1251.1,17.894,1187.13
2017-04-11,2353.78,12864.7954,5398.3999,3677.4091,66.243,1271.2,18.233,1205.01
2017-04-12,2344.9299,12897.7393,5377.0298,3680.5464,66.0473,1275.3,18.279,1200.37
2017-04-13,2328.95,12921.0901,5353.5898,3679.5176,65.528,1285.9,18.489,1169.28
2017-04-17,2349.01,12921.0901,5399.2002,3679.5176,66.0132,1289.4,18.493,1193.91
2017-04-18,2342.1899,12773.8992,5391.6602,3629.549,65.7664,1291.7,18.251,1211.67
2017-04-19,2338.1699,12892.0805,5399.6401,3670.2751,65.7068,1281.4,18.136,1210.29
2017-04-20,2355.8401,12887.2888,5443.5298,3685.9965,66.1069,1281.9,17.992,1229.08
2017-04-21,2348.6899,12909.9203,5442.0498,3686.2143,66.0387,1287.4,17.83,1222.05
2017-04-24,2374.1499,13543.4695,5508.0298,3890.021,67.1453,1275.8,17.848,1250.15
2017-04-25,2388.6101,13545.2405,5548.1899,3893.0462,67.5625,1265.6,17.581,1265.49
2017-04-26,2387.45,13630.5822,5541.0898,3910.9022,67.4603,1262.1,17.353,1281.08
2017-04-27,2388.77,13574.8468,5571.2798,3887.1691,67.4092,1263.7,17.265,1317.73
2017-04-28,2384.2,13512.9671,5583.5298,3867.2283,67.4007,1266.1,17.191,1316.48
2017-05-01,2388.3301,13512.9671,5629.6299,3867.2283,67.605,1253.3,16.78,1421.6
2017-05-02,2391.1699,13644.7843,5644.0698,3903.4452,67.6391,1255.1,16.769,1452.8199
2017-05-03,2388.1299,13700.013,5625.1602,3921.7991,67.5795,1246.4,16.487,1490.09
2017-05-04,2389.52,13772.1374,5626.3198,3950.3896,67.8008,1226.5,16.244,1537.67
2017-05-05,2399.29,13965.0905,5646.0898,4017.9112,68.1668,1224.8,16.215,1555.45
2017-05-08,2399.3799,13919.7681,5659.0698,3993.6294,68.0477,1225.3,16.199,1723.35
2017-05-09,2396.9199,13931.9424,5678.3101,3987.63,68.0136,1214.3,16.008,1755.36
2017-05-10,2399.6299,13888.8451,5681.6802,3969.0595,68.0477,1217.3,16.151,1787.13
2017-05-11,2394.4399,13817.8705,5674.2202,3939.0694,67.903,1222.7,16.209,1848.5699
2017-05-12,2390.8999,13874.998,5686.8101,3952.1505,67.954,1226.2,16.346,1724.24
2017-05-15,2402.3201,13994.6237,5704.48,3979.5877,68.3967,1228.6,16.561,1738.4301
2017-05-16,2400.6699,14061.6416,5724.4399,3999.44,68.5669,1235.0,16.693,1734.45
2017-05-17,2357.03,14013.4788,5580.5498,3977.0021,67.4773,1257.5,16.852,1839.09
2017-05-18,2365.72,14045.9191,5626.3101,3974.1395,67.5965,1251.7,16.621,1888.65
2017-05-19,2381.73,14046.1103,5651.5601,3986.4524,68.1754,1252.7,16.75,1987.71
2017-05-22,2394.02,14139.9255,5699.3999,4007.451,68.6435,1260.7,17.143,2173.3999
2017-05-23,2398.4199,14227.4418,5703.3501,4040.4039,68.5159,1254.8,17.091,2320.4199
2017-05-24,2404.3899,14133.8505,5730.2998,4009.5921,68.8223,1252.4,17.077,2443.6399
2017-05-25,2415.0701,14175.3366,5778.3701,4009.5921,68.8478,1255.8,17.152,2304.98
2017-05-26,2415.8201,14128.004,5788.3599,4012.3543,68.8478,1267.6,17.283,2202.4199
2017-05-29,2415.8201,14114.185,5788.3599,3999.8544,68.8478,1267.6,17.283,2255.6101
2017-05-30,2412.9099,14021.1234,5794.6299,3963.2966,68.95,1262.1,17.388,2175.47
2017-05-31,2411.8,14093.1493,5788.7998,3971.0767,68.8053,1272.0,17.368,2286.4099
2017-06-01,2430.0601,14239.8474,5816.5098,4010.5915,69.3416,1267.0,17.243,2407.8799
2017-06-02,2439.0701,14381.9429,5881.46,4028.5106,69.682,1276.8,17.487,2488.55
2017-06-05,2436.1001,14381.9429,5878.1201,4028.5106,69.4607,1279.3,17.547,2686.8101
2017-06-06,2429.3301,14285.0458,5856.77,4000.8781,69.316,1294.4,17.677,2863.2
2017-06-07,2433.1399,14283.6909,5877.5898,4000.0453,69.35,1290.1,17.587,2732.1599
2017-06-08,2433.79,14309.3597,5885.2998,4011.21,69.3841,1276.3,17.384,2805.6201
2017-06-09,2431.77,14334.1334,5741.9399,4010.9497,69.2649,1268.5,17.193,2823.8101
2017-06-12,2429.3899,14215.7955,5708.1802,3969.9227,69.1372,1266.1,16.914,2659.6299
2017-06-13,2440.3501,14291.93,5751.8198,3983.4633,69.5203,1265.8,16.738,2717.02
2017-06-14,2437.9199,14354.0328,5727.0698,3975.9569,69.3416,1272.8,17.107,2506.3701
2017-06-15,2432.46,14234.8692,5700.8901,3954.0825,68.967,1252.2,16.691,2464.5801
2017-06-16,2433.1499,14215.348,5681.48,3950.3294,69.3585,1254.0,16.636,2518.5601
2017-06-19,2453.46,14446.2567,5772.2202,4012.0826,69.7927,1244.2,16.483,2589.6001
2017-06-20,2437.03,14281.5005,5726.3101,3968.1935,69.1847,1241.0,16.398,2721.79
2017-06-21,2435.6101,14226.66,5782.3901,3958.4705,69.0643,1243.4,16.355,2689.1001
2017-06-22,2434.5,14287.3106,5779.8701,3970.7869,69.0643,1247.6,16.49,2705.4099
2017-06-23,2438.3,14197.294,5803.1099,3951.0756,69.2879,1256.2,16.628,2744.9099
2017-06-26,2439.0701,14301.8424,5777.5898,3988.7564,69.3567,1246.3,16.56,2478.45
2017-06-27,2419.3799,14170.7061,5671.6001,3957.1002,69.0643,1246.4,16.576,2552.45
2017-06-28,2440.6899,14340.934,5753.0298,4009.1847,69.5717,1248.0,16.715,2574.79
2017-06-29,2419.7,14132.9152,5653.02,3951.2936,69.0557,1244.2,16.586,2539.3201
2017-06-30,2423.4099,14101.9686,5646.9199,3938.0778,69.0815,1240.7,16.568,2480.8401
2017-07-03,2429.01,14250.6563,5596.96,3988.7255,69.1159,1217.9,16.037,2564.0601
2017-07-04,2429.01,14142.745,5596.96,3956.6409,69.1159,1217.9,16.037,2601.6399
2017-07-05,2432.54,14147.5676,5648.8198,3951.526,69.1675,1220.4,15.842,2601.99
2017-07-06,2409.75,14048.8487,5597.8999,3928.356,68.7203,1222.2,15.927,2608.5601
2017-07-07,2425.1799,14153.7998,5656.4702,3957.3627,69.0213,1208.6,15.371,2518.6599
2017-07-10,2427.4299,14193.0889,5694.1499,3966.3131,69.1417,1212.1,15.577,2372.5601
2017-07-11,2425.53,14182.939,5709.7998,3950.8267,69.1761,1213.6,15.697,2337.79
2017-07-12,2443.25,14487.666,5778.9502,4033.3548,69.6233,1218.1,15.839,2398.8401
2017-07-13,2447.8301,14435.0271,5793.3599,4028.3991,69.8727,1216.3,15.642,2357.8999
2017-07-14,2459.27,14405.1355,5838.0801,4020.9602,70.2338,1226.6,15.884,2233.3401
2017-07-17,2459.1399,14444.2589,5839.7402,4035.1494,70.0877,1232.8,16.05,2228.4099
2017-07-18,2460.6101,14263.0487,5880.1001,3991.5548,70.2338,1241.1,16.222,2318.8799
2017-07-19,2473.8301,14381.7995,5916.1602,4042.734,70.5693,1241.2,16.251,2273.4299
2017-07-20,2473.45,14349.7384,5921.2202,4034.3663,70.7498,1244.8,16.299,2817.6001
2017-07-21,2472.54,14233.6206,5921.5298,4013.8963,70.4575,1254.3,16.41,2667.76
2017-07-24,2469.9099,14262.1261,5941.3701,4033.8886,70.4231,1253.9,16.398,2754.8601
2017-07-25,2477.1299,14274.2693,5930.6499,4042.8078,70.6896,1251.7,16.497,2576.48
2017-07-26,2477.8301,14328.7612,5950.73,4065.3375,70.8616,1249.0,16.415,2529.45
2017-07-27,2475.4199,14322.2857,5917.0298,4096.7559,70.6294,1259.6,16.529,2671.78
2017-07-28,2472.1001,14216.5672,5908.9199,4053.3118,70.7155,1268.4,16.664,2809.01
2017-07-31,2470.3,14235.6625,5880.3301,4052.0641,70.7584,1266.6,16.75,2875.3401
2017-08-01,2476.3501,14486.0537,5895.1699,4052.0641,71.1712,1272.6,16.728,2718.26
2017-08-02,2477.5701,14387.8589,5914.23,4085.8916,70.9992,1271.8,16.697,2710.6699
2017-08-03,2472.1599,14404.7404,5891.2002,4108.0472,70.9648,1267.8,16.594,2804.73
2017-08-04,2476.8301,14615.7818,5899.9102,4168.5401,71.0508,1258.3,16.222,2895.8899
2017-08-07,2480.9099,14437.0156,5934.73,4129.2803,71.1368,1258.2,16.221,3378.9399
2017-08-08,2474.9199,14505.7757,5926.3501,4148.7742,70.8702,1256.4,16.36,3419.9399
2017-08-09,2474.02,14286.5536,5919.3901,4077.0278,70.8272,1273.0,16.834,3342.47
2017-08-10,2438.21,14130.6469,5788.1899,4038.3662,69.8211,1283.7,17.036,3381.28
